lambda_nm;Rnorm_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt2_bruni_verni_tot;DR_eprouvette_2_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;DR_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;Rnorm_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_3_detrempe_pt2_bruni_verni_tot;DR_eprouvette_3_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_5_mixtion_pt1_tot;DR_eprouvette_5_mixtion_pt1_tot;Rnorm_eprouvette_6_coquille_pt1_liant_verni_tot;DR_eprouvette_6_coquille_pt1_liant_verni_tot;Rnorm_eprouvette_6_coquille_pt2_liant_eau_tot;DR_eprouvette_6_coquille_pt2_liant_eau_tot
491,6;19,2665;0,214748;16,4618;0,222791;2,71525;0,0253401;2,62886;0,030096;7,75928;0,0928116;5,27758;0,055853;6,23568;0,0887138;1,58849;0,00561759;0,895466;0,0108827
491,7;19,2879;0,216114;16,4837;0,223976;2,71777;0,0254516;2,63186;0,0302778;7,7685;0,0933853;5,28316;0,0561184;6,24456;0,0892821;1,58908;0,00564362;0,896587;0,0109466
491,8;19,3094;0,217484;16,5058;0,225165;2,7203;0,0255631;2,63489;0,0304596;7,77779;0,0939606;5,28878;0,0563841;6,25351;0,0898513;1,58968;0,00566928;0,897711;0,0110102
491,9;19,3312;0,218859;16,528;0,226361;2,72285;0,0256748;2,63795;0,0306415;7,78716;0,094538;5,29443;0,0566503;6,26253;0,0904218;1,59028;0,00569459;0,89884;0,0110735
492;19,3532;0,220242;16,5505;0,227564;2,72542;0,0257869;2,64104;0,0308237;7,79661;0,0951178;5,30012;0,0569173;6,27163;0,0909939;1,59088;0,0057196;0,899972;0,0111365
492,1;19,3754;0,221633;16,5732;0,228774;2,728;0,0258994;2,64416;0,0310062;7,80614;0,0957005;5,30585;0,0571854;6,28081;0,091568;1,59148;0,00574434;0,901107;0,0111992
492,2;19,3978;0,223033;16,5961;0,229994;2,7306;0,0260124;2,64731;0,0311891;7,81576;0,0962859;5,31162;0,0574547;6,29007;0,0921443;1,59208;0,00576888;0,902246;0,0112618
492,3;19,4205;0,22444;16,6192;0,23122;2,73322;0,026126;2,65049;0,0313725;7,82545;0,0968738;5,31742;0,0577251;6,2994;0,0927227;1,59269;0,0057933;0,903389;0,0113244
492,4;19,4433;0,225855;16,6425;0,232453;2,73585;0,02624;2,6537;0,0315563;7,83522;0,0974636;5,32325;0,0579965;6,3088;0,0933031;1,59329;0,0058177;0,904537;0,0113872
492,5;19,4663;0,227275;16,666;0,23369;2,73849;0,0263545;2,65692;0,0317406;7,84506;0,0980549;5,32911;0,0582686;6,31826;0,0938853;1,5939;0,00584215;0,905691;0,0114502
492,6;19,4895;0,2287;16,6896;0,234933;2,74115;0,0264695;2,66017;0,0319255;7,85496;0,0986473;5,335;0,0585414;6,32779;0,0944692;1,59451;0,00586675;0,90685;0,0115137
492,7;19,5128;0,230128;16,7133;0,236178;2,74382;0,0265849;2,66343;0,032111;7,86492;0,0992402;5,34092;0,0588146;6,33736;0,0950547;1,59512;0,00589158;0,908016;0,0115778
492,8;19,5363;0,231559;16,7372;0,237425;2,7465;0,0267009;2,66672;0,0322971;7,87494;0,0998334;5,34687;0,0590882;6,34699;0,0956417;1,59573;0,00591674;0,90919;0,0116427
492,9;19,5599;0,232991;16,7612;0,238674;2,7492;0,0268172;2,67002;0,032484;7,885;0,100426;5,35284;0,059362;6,35667;0,0962301;1,59634;0,00594231;0,910371;0,0117084
493;19,5836;0,234424;16,7853;0,239923;2,7519;0,026934;2,67333;0,0326716;7,89512;0,101018;5,35882;0,0596358;6,36639;0,0968197;1,59695;0,00596839;0,911561;0,0117753
493,1;19,6074;0,235857;16,8095;0,241171;2,75461;0,0270512;2,67665;0,0328599;7,90527;0,101609;5,36483;0,0599095;6,37614;0,0974104;1,59756;0,00599503;0,912759;0,0118434
493,2;19,6313;0,237288;16,8338;0,242418;2,75733;0,0271688;2,67998;0,033049;7,91547;0,102199;5,37086;0,0601829;6,38594;0,0980019;1,59817;0,00602227;0,913967;0,0119127
493,3;19,6554;0,238718;16,8582;0,243663;2,76006;0,0272868;2,68333;0,0332389;7,92571;0,102787;5,37691;0,0604558;6,39577;0,0985942;1,59878;0,00605003;0,915182;0,0119831
493,4;19,6795;0,240147;16,8827;0,244906;2,7628;0,0274051;2,68668;0,0334293;7,936;0,103374;5,38298;0,0607281;6,40565;0,0991869;1,59939;0,00607825;0,916405;0,0120546
493,5;19,7037;0,241573;16,9073;0,246147;2,76555;0,0275236;2,69005;0,0336203;7,94633;0,10396;5,38907;0,0609995;6,41557;0,0997797;1,60001;0,00610686;0,917636;0,012127
493,6;19,728;0,242999;16,932;0,247387;2,76831;0,0276423;2,69344;0,0338117;7,9567;0,104544;5,39518;0,0612699;6,42553;0,100372;1,60062;0,00613579;0,918873;0,0122003
493,7;19,7525;0,244422;16,9568;0,248625;2,77108;0,0277612;2,69684;0,0340035;7,96712;0,105127;5,40131;0,0615392;6,43553;0,100965;1,60124;0,00616497;0,920117;0,0122743
493,8;19,777;0,245843;16,9817;0,249861;2,77385;0,0278802;2,70025;0,0341956;7,97758;0,105709;5,40746;0,061807;6,44558;0,101557;1,60185;0,00619433;0,921367;0,0123489
493,9;19,8017;0,247261;17,0067;0,251094;2,77663;0,0279993;2,70368;0,0343879;7,9881;0,106291;5,41364;0,0620733;6,45567;0,102148;1,60247;0,0062238;0,922623;0,0124241
494;19,8264;0,248678;17,0318;0,252325;2,77942;0,0281184;2,70712;0,0345804;7,99865;0,106871;5,41984;0,0623378;6,46582;0,102737;1,60309;0,00625331;0,923883;0,0124997
494,1;19,8513;0,250091;17,057;0,253554;2,78222;0,0282374;2,71058;0,0347729;8,00926;0,10745;5,42606;0,0626005;6,476;0,103326;1,60371;0,00628279;0,925149;0,0125756
494,2;19,8763;0,251504;17,0824;0,254782;2,78503;0,0283565;2,71406;0,0349655;8,01992;0,108028;5,43231;0,0628613;6,48625;0,103913;1,60434;0,00631221;0,926419;0,0126517
494,3;19,9014;0,252915;17,1078;0,256009;2,78785;0,0284755;2,71755;0,0351583;8,03064;0,108606;5,43859;0,0631208;6,49654;0,1045;1,60497;0,00634153;0,927695;0,0127278
494,4;19,9266;0,254328;17,1334;0,257237;2,79068;0,0285946;2,72107;0,0353512;8,04142;0,109185;5,4449;0,0633792;6,5069;0,105086;1,6056;0,00637075;0,928975;0,0128038
494,5;19,952;0,255743;17,1592;0,258467;2,79352;0,0287138;2,7246;0,0355444;8,05226;0,109765;5,45123;0,0636371;6,51733;0,105673;1,60623;0,00639984;0,930262;0,0128794
494,6;19,9776;0,257163;17,1851;0,259701;2,79638;0,0288331;2,72816;0,035738;8,06318;0,110346;5,4576;0,0638947;6,52782;0,10626;1,60687;0,00642878;0,931554;0,0129545
494,7;20,0034;0,258588;17,2112;0,260941;2,79926;0,0289525;2,73174;0,0359319;8,07417;0,110929;5,46401;0,0641526;6,5384;0,106848;1,60751;0,00645755;0,932853;0,0130289
494,8;20,0293;0,260021;17,2374;0,262187;2,80215;0,0290722;2,73534;0,0361263;8,08525;0,111514;5,47046;0,0644111;6,54905;0,107438;1,60815;0,00648615;0,934157;0,0131025
494,9;20,0555;0,261462;17,2638;0,26344;2,80506;0,0291922;2,73897;0,0363213;8,09641;0,112103;5,47694;0,0646706;6,55979;0,10803;1,6088;0,00651454;0,935469;0,013175
495;20,0818;0,262913;17,2905;0,264703;2,80798;0,0293124;2,74263;0,0365169;8,10766;0,112695;5,48346;0,0649315;6,57061;0,108624;1,60945;0,00654271;0,936787;0,0132463
495,1;20,1084;0,264375;17,3173;0,265976;2,81093;0,0294329;2,74631;0,0367131;8,11901;0,113291;5,49003;0,0651943;6,58153;0,109221;1,61011;0,00657064;0,938112;0,0133163
495,2;20,1352;0,265849;17,3443;0,26726;2,8139;0,0295538;2,75001;0,0369099;8,13044;0,113891;5,49664;0,0654588;6,59254;0,109821;1,61077;0,00659829;0,939443;0,0133849
495,3;20,1622;0,267332;17,3715;0,268552;2,81689;0,0296749;2,75375;0,0371073;8,14197;0,114495;5,50328;0,0657249;6,60364;0,110423;1,61144;0,00662561;0,940781;0,0134522
495,4;20,1894;0,268822;17,3989;0,26985;2,81989;0,0297961;2,7575;0,0373049;8,15357;0,115102;5,50996;0,0659921;6,61481;0,111028;1,61211;0,00665255;0,942126;0,0135182
495,5;20,2168;0,270317;17,4264;0,271153;2,82291;0,0299175;2,76127;0,0375027;8,16525;0,115711;5,51668;0,0662602;6,62605;0,111634;1,61278;0,00667903;0,943476;0,0135831
495,6;20,2443;0,271815;17,4541;0,272459;2,82594;0,0300388;2,76507;0,0377005;8,17699;0,116321;5,52342;0,0665288;6,63736;0,112241;1,61345;0,00670502;0,944832;0,0136469
495,7;20,272;0,273313;17,4818;0,273766;2,82899;0,0301601;2,76888;0,0378982;8,18881;0,116933;5,53019;0,0667975;6,64873;0,112848;1,61413;0,00673044;0,946193;0,0137098
495,8;20,2998;0,27481;17,5098;0,275071;2,83204;0,0302812;2,7727;0,0380956;8,20068;0,117545;5,53698;0,0670661;6,66016;0,113455;1,6148;0,00675525;0,94756;0,0137719
495,9;20,3276;0,276304;17,5378;0,276374;2,83511;0,0304021;2,77654;0,0382926;8,21261;0,118157;5,54379;0,0673341;6,67163;0,114062;1,61548;0,00677939;0,948931;0,0138331
496;20,3556;0,277792;17,5659;0,277672;2,83818;0,0305227;2,78039;0,0384889;8,22459;0,118768;5,55062;0,0676012;6,68315;0,114668;1,61616;0,00680281;0,950307;0,0138937
496,1;20,3837;0,279272;17,5941;0,278963;2,84126;0,0306429;2,78425;0,0386844;8,23661;0,119378;5,55746;0,0678672;6,69471;0,115272;1,61684;0,00682545;0,951688;0,0139538
496,2;20,4118;0,280743;17,6223;0,280245;2,84435;0,0307627;2,78813;0,038879;8,24868;0,119986;5,56432;0,0681315;6,70631;0,115874;1,61752;0,00684732;0,953073;0,0140133
496,3;20,4401;0,282202;17,6507;0,281517;2,84744;0,0308819;2,79202;0,0390724;8,2608;0,120591;5,5712;0,0683941;6,71796;0,116474;1,61819;0,00686851;0,954464;0,0140726
496,4;20,4684;0,283648;17,6791;0,282777;2,85055;0,0310005;2,79592;0,0392644;8,27297;0,121194;5,5781;0,0686545;6,72965;0,11707;1,61888;0,00688908;0,95586;0,0141316
496,5;20,4969;0,285079;17,7077;0,284022;2,85366;0,0311183;2,79983;0,0394547;8,2852;0,121792;5,58502;0,0689124;6,7414;0,117663;1,61956;0,00690911;0,957262;0,0141907
496,6;20,5254;0,286493;17,7364;0,285251;2,85679;0,0312353;2,80377;0,0396431;8,29748;0,122385;5,59195;0,0691676;6,75319;0,118252;1,62024;0,00692869;0,95867;0,0142498
496,7;20,5541;0,287889;17,7652;0,286463;2,85992;0,0313514;2,80772;0,0398293;8,30981;0,122973;5,59892;0,0694198;6,76505;0,118837;1,62093;0,0069479;0,960084;0,0143092
496,8;20,5829;0,289264;17,7941;0,287654;2,86307;0,0314665;2,8117;0,0400132;8,3222;0,123556;5,6059;0,0696686;6,77696;0,119417;1,62161;0,00696681;0,961505;0,014369
496,9;20,6119;0,290618;17,8231;0,288824;2,86622;0,0315805;2,81569;0,0401944;8,33465;0,124131;5,61291;0,0699137;6,78894;0,119991;1,6223;0,0069855;0,962934;0,0144294
497;20,641;0,291948;17,8523;0,28997;2,86939;0,0316932;2,81971;0,0403728;8,34717;0,124699;5,61995;0,0701549;6,80098;0,120559;1,623;0,00700405;0,96437;0,0144904
497,1;20,6703;0,293253;17,8816;0,291092;2,87258;0,0318047;2,82375;0,0405481;8,35974;0,12526;5,62702;0,0703919;6,81309;0,121121;1,62369;0,00702254;0,965814;0,0145523
497,2;20,6997;0,294533;17,911;0,292189;2,87577;0,0319151;2,82781;0,0407206;8,37238;0,125813;5,63412;0,0706248;6,82526;0,121677;1,62439;0,00704106;0,967267;0,0146149
497,3;20,7293;0,295793;17,9406;0,293264;2,87898;0,0320243;2,83189;0,0408905;8,38509;0,126359;5,64124;0,0708543;6,83751;0,122228;1,6251;0,00705969;0,968727;0,0146782
497,4;20,759;0,297036;17,9703;0,294321;2,8822;0,0321328;2,836;0,0410583;8,39785;0,126899;5,64839;0,0710808;6,84982;0,122775;1,62581;0,00707852;0,970196;0,014742
497,5;20,7889;0,298264;18,0002;0,295363;2,88544;0,0322407;2,84014;0,0412246;8,41068;0,127436;5,65557;0,0713051;6,8622;0,12332;1,62652;0,00709762;0,971673;0,0148062
497,6;20,819;0,299483;18,0302;0,296393;2,88869;0,0323482;2,84429;0,0413898;8,42356;0,127969;5,66278;0,0715277;6,87465;0,123862;1,62723;0,00711709;0,973159;0,0148706
497,7;20,8492;0,300695;18,0603;0,297414;2,89195;0,0324555;2,84847;0,0415544;8,43651;0,128501;5,67002;0,0717492;6,88716;0,124405;1,62795;0,00713702;0,974653;0,014935
497,8;20,8795;0,301904;18,0905;0,298429;2,89522;0,0325629;2,85267;0,0417188;8,44952;0,129032;5,67728;0,0719702;6,89974;0,124948;1,62868;0,00715748;0,976156;0,0149993
497,9;20,91;0,303113;18,1209;0,299442;2,8985;0,0326705;2,85689;0,0418835;8,46259;0,129564;5,68457;0,0721914;6,91239;0,125492;1,6294;0,00717857;0,977668;0,0150633
498;20,9407;0,304327;18,1514;0,300456;2,9018;0,0327785;2,86114;0,0420489;8,47571;0,130097;5,69189;0,0724133;6,9251;0,12604;1,63014;0,00720036;0,97919;0,0151269
498,1;20,9715;0,305548;18,182;0,301474;2,90511;0,0328872;2,8654;0,0422156;8,48889;0,130633;5,69924;0,0726365;6,93788;0,126591;1,63087;0,00722293;0,98072;0,0151899
498,2;21,0025;0,306778;18,2127;0,302496;2,90843;0,0329965;2,86969;0,0423836;8,50213;0,131172;5,70661;0,0728612;6,95073;0,127147;1,63162;0,00724628;0,982259;0,0152523
498,3;21,0336;0,308017;18,2435;0,303523;2,91176;0,0331066;2,874;0,0425527;8,51543;0,131713;5,714;0,0730872;6,96363;0,127706;1,63236;0,00727031;0,983808;0,0153142
498,4;21,0649;0,309262;18,2744;0,304553;2,91511;0,0332171;2,87833;0,0427229;8,52878;0,132258;5,72142;0,0733143;6,97659;0,128269;1,63311;0,00729492;0,985366;0,0153757
498,5;21,0962;0,310514;18,3054;0,305586;2,91846;0,0333281;2,88267;0,0428939;8,54218;0,132803;5,72885;0,0735424;6,98961;0,128835;1,63386;0,00732001;0,986932;0,0154369
498,6;21,1277;0,311772;18,3366;0,306621;2,92183;0,0334396;2,88704;0,0430655;8,55563;0,133351;5,73631;0,0737711;7,00268;0,129403;1,63461;0,00734549;0,988508;0,0154978
498,7;21,1594;0,313033;18,3678;0,307657;2,9252;0,0335513;2,89142;0,0432376;8,56912;0,133899;5,74378;0,0740003;7,0158;0,129973;1,63537;0,00737124;0,990093;0,0155586
498,8;21,1911;0,314299;18,3991;0,308693;2,92859;0,0336632;2,89583;0,0434099;8,58267;0,134447;5,75126;0,0742297;7,02897;0,130546;1,63613;0,00739716;0,991687;0,0156194
498,9;21,2229;0,315567;18,4304;0,309728;2,93198;0,0337752;2,90024;0,0435823;8,59626;0,134996;5,75876;0,0744593;7,04218;0,131119;1,63689;0,00742316;0,99329;0,0156803
499;21,2548;0,316836;18,4618;0,310762;2,93539;0,0338873;2,90468;0,0437545;8,60989;0,135543;5,76626;0,0746886;7,05543;0,131693;1,63765;0,00744913;0,994903;0,0157413
499,1;21,2869;0,318106;18,4933;0,311793;2,9388;0,0339994;2,90913;0,0439264;8,62357;0,13609;5,77378;0,0749176;7,06872;0,132268;1,63841;0,00747497;0,996524;0,0158025
499,2;21,319;0,319376;18,5249;0,312821;2,94222;0,0341113;2,91359;0,0440978;8,63729;0,136635;5,78131;0,075146;7,08206;0,132842;1,63917;0,00750063;0,998153;0,0158641
499,3;21,3513;0,320644;18,5566;0,313844;2,94566;0,0342229;2,91808;0,0442686;8,65106;0,137178;5,78885;0,0753734;7,09545;0,133416;1,63993;0,00752606;0,99979;0,0159258
499,4;21,3837;0,321909;18,5884;0,314862;2,9491;0,034334;2,92258;0,0444386;8,6649;0,137719;5,79641;0,0755996;7,10889;0,133988;1,64069;0,00755123;1,00143;0,0159878
499,5;21,4162;0,323168;18,6202;0,315873;2,95256;0,0344446;2,9271;0,0446075;8,67879;0,138256;5,804;0,0758244;7,12239;0,134558;1,64146;0,00757612;1,00308;0,01605
499,6;21,4489;0,324422;18,6523;0,316876;2,95603;0,0345543;2,93163;0,0447753;8,69275;0,138789;5,81162;0,0760473;7,13595;0,135125;1,64223;0,00760069;1,00474;0,0161122
499,7;21,4818;0,325668;18,6844;0,31787;2,95952;0,0346632;2,93619;0,0449418;8,70678;0,139317;5,81927;0,0762681;7,14958;0,135689;1,64299;0,00762492;1,00639;0,0161746
499,8;21,5149;0,326906;18,7167;0,318853;2,96302;0,034771;2,94077;0,0451068;8,72088;0,139841;5,82695;0,0764866;7,16328;0,136248;1,64377;0,00764877;1,00806;0,0162369
499,9;21,5483;0,328133;18,7492;0,319825;2,96654;0,0348777;2,94537;0,0452702;8,73507;0,140358;5,83467;0,0767024;7,17706;0,136803;1,64454;0,00767222;1,00972;0,0162993
500;21,5818;0,329348;18,7819;0,320785;2,97008;0,0349829;2,94999;0,0454317;8,74935;0,14087;5,84244;0,0769153;7,19093;0,137353;1,64532;0,00769522;1,01138;0,0163616
500,1;21,6156;0,33055;18,8148;0,321731;2,97363;0,0350867;2,95463;0,0455913;8,76371;0,141375;5,85025;0,0771249;7,20488;0,137896;1,64609;0,00771778;1,01305;0,0164238
500,2;21,6496;0,33174;18,8478;0,322664;2,9772;0,0351891;2,95929;0,0457491;8,77816;0,141873;5,85811;0,0773315;7,21891;0,138434;1,64688;0,00773989;1,01472;0,0164858
500,3;21,6838;0,332919;18,881;0,323586;2,98079;0,0352902;2,96398;0,0459053;8,79268;0,142365;5,866;0,0775352;7,23302;0,138967;1,64766;0,00776163;1,01638;0,0165478
500,4;21,7182;0,33409;18,9144;0,324499;2,98439;0,0353902;2,96868;0,0460602;8,80728;0,142852;5,87393;0,0777365;7,2472;0,139495;1,64845;0,00778305;1,01805;0,0166096
500,5;21,7528;0,335255;18,9479;0,325405;2,988;0,0354894;2,9734;0,0462141;8,82195;0,143335;5,88189;0,0779359;7,26145;0,14002;1,64923;0,00780424;1,01972;0,0166713
500,6;21,7875;0,336417;18,9815;0,326305;2,99162;0,0355879;2,97814;0,0463673;8,83668;0,143814;5,88988;0,0781337;7,27575;0,140542;1,65002;0,00782525;1,0214;0,0167328
500,7;21,8223;0,337577;19,0152;0,327203;2,99526;0,035686;2,98289;0,0465202;8,85146;0,14429;5,8979;0,0783304;7,29012;0,141062;1,65081;0,00784616;1,02307;0,0167943
500,8;21,8573;0,338739;19,049;0,3281;2,9989;0,0357838;2,98766;0,0466731;8,86629;0,144764;5,90593;0,0785262;7,30453;0,141581;1,6516;0,00786703;1,02474;0,0168555
500,9;21,8923;0,339903;19,0828;0,328999;3,00254;0,0358817;2,99245;0,0468262;8,88117;0,145236;5,91398;0,0787218;7,31899;0,142099;1,65238;0,00788794;1,02642;0,0169167
501;21,9274;0,341074;19,1167;0,329901;3,0062;0,0359797;2,99724;0,0469799;8,89608;0,145708;5,92204;0,0789173;7,33349;0,142618;1,65317;0,00790895;1,0281;0,0169777
501,1;21,9625;0,342251;19,1506;0,330807;3,00985;0,0360781;3,00205;0,0471344;8,91102;0,14618;5,93011;0,0791133;7,34802;0,143139;1,65396;0,00793011;1,02978;0,0170386
501,2;21,9977;0,343437;19,1845;0,33172;3,01351;0,0361768;3,00687;0,0472898;8,92599;0,146652;5,93818;0,0793098;7,36259;0,14366;1,65474;0,00795145;1,03147;0,0170993
501,3;22,0328;0,344629;19,2185;0,332637;3,01717;0,0362759;3,0117;0,0474457;8,94098;0,147124;5,94626;0,0795065;7,37719;0,144183;1,65552;0,00797294;1,03316;0,0171598
501,4;22,068;0,345825;19,2525;0,333556;3,02084;0,0363752;3,01654;0,0476019;8,956;0,147595;5,95435;0,0797033;7,39181;0,144705;1,65631;0,00799454;1,03485;0,0172202
501,5;22,1033;0,347024;19,2864;0,334477;3,02451;0,0364744;3,02138;0,0477581;8,97104;0,148066;5,96244;0,0799;7,40646;0,145228;1,65709;0,0080162;1,03655;0,0172802
501,6;22,1385;0,348223;19,3204;0,335398;3,02818;0,0365736;3,02623;0,0479139;8,98609;0,148535;5,97053;0,0800962;7,42114;0,14575;1,65787;0,0080379;1,03826;0,01734
501,7;22,1737;0,349422;19,3543;0,336317;3,03186;0,0366725;3,03108;0,0480691;9,00116;0,149002;5,97861;0,0802918;7,43584;0,14627;1,65866;0,00805959;1,03998;0,0173995
501,8;22,2089;0,350617;19,3882;0,337233;3,03554;0,036771;3,03594;0,0482233;9,01624;0,149467;5,9867;0,0804865;7,45056;0,146788;1,65944;0,00808123;1,0417;0,0174586
501,9;22,2441;0,351808;19,4221;0,338145;3,03923;0,0368691;3,0408;0,0483762;9,03133;0,149929;5,99479;0,08068;7,46529;0,147304;1,66022;0,00810279;1,04344;0,0175174
502;22,2792;0,352991;19,4559;0,339051;3,04291;0,0369665;3,04566;0,0485276;9,04642;0,150388;6,00287;0,0808722;7,48005;0,147817;1,66101;0,00812422;1,04518;0,0175758
502,1;22,3144;0,354167;19,4897;0,33995;3,04661;0,0370631;3,05051;0,0486771;9,06152;0,150844;6,01095;0,0810628;7,49482;0,148326;1,6618;0,0081455;1,04694;0,0176337
502,2;22,3495;0,355333;19,5235;0,340841;3,0503;0,0371589;3,05538;0,0488247;9,07663;0,151296;6,01902;0,0812517;7,50961;0,148831;1,66259;0,00816661;1,04871;0,0176912
502,3;22,3846;0,356491;19,5572;0,341724;3,05401;0,0372539;3,06024;0,0489703;9,09176;0,151744;6,0271;0,081439;7,52443;0,149333;1,66338;0,00818754;1,05049;0,0177482
502,4;22,4198;0,357639;19,591;0,342601;3,05772;0,037348;3,06511;0,0491139;9,10691;0,152189;6,03518;0,0816246;7,53928;0,14983;1,66417;0,0082083;1,05228;0,0178047
502,5;22,4551;0,358779;19,6248;0,34347;3,06144;0,0374412;3,07;0,0492558;9,12209;0,15263;6,04328;0,0818087;7,55418;0,150324;1,66497;0,00822889;1,05407;0,0178607
502,6;22,4904;0,359911;19,6586;0,344333;3,06517;0,0375336;3,07489;0,0493958;9,13731;0,153068;6,05139;0,0819913;7,56912;0,150813;1,66578;0,00824932;1,05588;0,0179161
502,7;22,5258;0,361035;19,6925;0,34519;3,06891;0,0376251;3,0798;0,049534;9,15259;0,153502;6,05952;0,0821724;7,58412;0,151298;1,66659;0,00826958;1,05769;0,0179711
502,8;22,5614;0,362152;19,7265;0,346042;3,07267;0,0377157;3,08473;0,0496705;9,16791;0,153932;6,06768;0,0823522;7,59919;0,15178;1,66741;0,00828969;1,0595;0,0180255
502,9;22,5971;0,363261;19,7607;0,346888;3,07644;0,0378055;3,08968;0,0498054;9,1833;0,15436;6,07586;0,0825305;7,61432;0,152257;1,66823;0,00830965;1,06132;0,0180793
503;22,6329;0,364363;19,7949;0,347729;3,08023;0,0378943;3,09465;0,0499386;9,19875;0,154784;6,08407;0,0827076;7,62953;0,15273;1,66906;0,00832945;1,06315;0,0181325
503,1;22,669;0,365458;19,8293;0,348566;3,08403;0,0379822;3,09964;0,0500703;9,21429;0,155205;6,09232;0,0828834;7,64482;0,1532;1,6699;0,00834912;1,06497;0,0181851
503,2;22,7053;0,366548;19,8639;0,349399;3,08785;0,0380693;3,10466;0,0502004;9,22989;0,155623;6,1006;0,0830581;7,66019;0,153665;1,67075;0,00836866;1,0668;0,0182371
503,3;22,7417;0,367631;19,8986;0,350228;3,09168;0,0381556;3,1097;0,0503292;9,24556;0,156038;6,10891;0,0832319;7,67564;0,154127;1,6716;0,00838811;1,06863;0,0182885
503,4;22,7784;0,36871;19,9334;0,351055;3,09553;0,0382411;3,11477;0,0504566;9,2613;0,15645;6,11726;0,083405;7,69116;0,154586;1,67247;0,00840752;1,07047;0,0183392
503,5;22,8151;0,369784;19,9683;0,351879;3,09939;0,0383259;3,11985;0,0505828;9,27709;0,15686;6,12563;0,0835777;7,70675;0,155042;1,67333;0,00842692;1,07231;0,0183893
503,6;22,8521;0,370855;20,0034;0,352702;3,10326;0,0384101;3,12495;0,0507079;9,29295;0,157267;6,13403;0,0837502;7,7224;0,155495;1,6742;0,00844635;1,07416;0,0184388
503,7;22,8891;0,371923;20,0385;0,353523;3,10715;0,0384938;3,13007;0,0508318;9,30885;0,157673;6,14246;0,0839227;7,73812;0,155947;1,67508;0,00846586;1,07601;0,0184875
503,8;22,9264;0,37299;20,0738;0,354345;3,11104;0,0385769;3,13521;0,0509549;9,3248;0,158076;6,15091;0,0840955;7,7539;0,156397;1,67595;0,00848547;1,07787;0,0185356
503,9;22,9637;0,374054;20,1091;0,355166;3,11495;0,0386597;3,14036;0,051077;9,34079;0,158478;6,15938;0,0842687;7,76973;0,156845;1,67683;0,00850524;1,07973;0,018583
504;23,0011;0,375118;20,1446;0,355989;3,11886;0,038742;3,14553;0,0511984;9,35683;0,158878;6,16787;0,0844426;7,78562;0,157293;1,67771;0,0085252;1,0816;0,0186298
504,1;23,0387;0,376182;20,1801;0,356812;3,12278;0,038824;3,1507;0,051319;9,37289;0,159277;6,17638;0,0846173;7,80156;0,15774;1,67859;0,00854537;1,08348;0,0186758
504,2;23,0764;0,377244;20,2157;0,357635;3,1267;0,0389055;3,15589;0,0514388;9,389;0,159674;6,18491;0,0847926;7,81754;0,158186;1,67947;0,00856571;1,08537;0,0187211
504,3;23,1142;0,3783;20,2514;0,358455;3,13063;0,0389864;3,16109;0,0515578;9,40513;0,160068;6,19346;0,0849674;7,83357;0,15863;1,68035;0,00858609;1,08726;0,0187658
504,4;23,152;0,379346;20,2871;0,359268;3,13457;0,0390664;3,1663;0,0516755;9,4213;0,160457;6,20202;0,085141;7,84964;0,159071;1,68123;0,00860636;1,08916;0,01881
504,5;23,19;0,380378;20,323;0,36007;3,13852;0,0391451;3,17152;0,051792;9,43749;0,160841;6,2106;0,0853123;7,86575;0,159507;1,68212;0,00862639;1,09107;0,0188536
504,6;23,2281;0,381393;20,3588;0,360859;3,14247;0,0392224;3,17675;0,0519069;9,45372;0,161218;6,21919;0,0854804;7,8819;0,159938;1,683;0,00864603;1,09299;0,0188969
504,7;23,2663;0,382386;20,3948;0,36163;3,14643;0,039298;3,18199;0,0520202;9,46998;0,161587;6,22779;0,0856444;7,89809;0,160362;1,68388;0,00866515;1,09491;0,0189398
504,8;23,3045;0,383354;20,4308;0,36238;3,15039;0,0393716;3,18723;0,0521315;9,48626;0,161947;6,23641;0,0858033;7,91432;0,160778;1,68476;0,00868359;1,09684;0,0189823
504,9;23,3429;0,384291;20,4669;0,363106;3,15436;0,0394429;3,19249;0,0522408;9,50257;0,162297;6,24503;0,0859562;7,93058;0,161184;1,68564;0,00870123;1,09877;0,0190247
505;23,3814;0,385195;20,5031;0,363804;3,15834;0,0395117;3,19775;0,0523478;9,5189;0,162634;6,25367;0,0861022;7,94688;0,161581;1,68652;0,00871792;1,10071;0,0190669
505,1;23,4199;0,386062;20,5393;0,364471;3,16232;0,0395778;3,20301;0,0524523;9,53526;0,16296;6,26232;0,0862404;7,9632;0,161966;1,6874;0,00873355;1,10266;0,0191089
